0,7.0121658986175115
1,7.010322580645161
2,7.00663594470046
3,7.00294930875576
4,7.000184331797235
5,7.00110599078341
6,7.0038709677419355
7,7.017695852534562
8,7.0278341013824885
9,7.030599078341013
10,7.032442396313364
11,7.025990783410138
12,7.0278341013824885
13,7.04073732718894
14,7.048110599078341
15,7.0444239631336405
16,7.043502304147466
17,7.045345622119815
18,7.048110599078341
19,7.062857142857142
20,7.070230414746543
21,7.0683870967741935
22,7.063778801843318
23,7.059170506912442
24,7.055483870967742
25,7.055483870967742
26,7.055483870967742
27,7.055483870967742
28,7.043502304147466
29,7.014009216589861
30,7.024147465437788
31,7.048110599078341
32,7.059170506912442
33,7.070230414746543
34,7.0766820276497695
35,7.08036866359447
36,7.08036866359447
37,7.079447004608294
38,7.053640552995391
39,7.018617511520737
40,6.994654377880184
41,6.978064516129032
42,6.978986175115207
43,6.985437788018433
44,6.978986175115207
45,6.974377880184331
46,6.990967741935483
47,7.011244239631337
48,7.007557603686636
49,7.00294930875576
50,7.00294930875576
51,7.00294930875576
52,7.00294930875576
53,7.000184331797235
54,6.989124423963133
55,6.973456221198156
56,6.972534562211981
57,6.972534562211981
58,6.973456221198156
59,6.973456221198156
60,6.973456221198156
61,6.972534562211981
62,6.972534562211981
63,6.970691244239631
64,6.952258064516129
65,6.944884792626728
66,6.950414746543778
67,6.9559447004608295
68,6.981751152073732
69,6.998341013824884
70,6.99926267281106
71,7.00663594470046
72,7.0121658986175115
73,7.0121658986175115
74,7.00294930875576
75,7.000184331797235
76,7.000184331797235
77,6.9964976958525344
78,6.990046082949308
79,6.985437788018433
80,6.981751152073732
81,6.978064516129032
82,6.972534562211981
83,6.978064516129032
84,6.986359447004608
85,6.986359447004608
86,6.982672811059907
87,6.962396313364055
88,6.936589861751152
89,6.9310599078341015
90,6.928294930875576
91,6.929216589861751
92,6.929216589861751
93,6.916313364055299
94,6.906175115207373
95,6.912626728110599
96,6.9236866359447005
97,6.924608294930875
98,6.927373271889401
99,6.938433179723502
100,6.949493087557603
101,6.937511520737327
102,6.924608294930875
103,6.918156682027649
104,6.908940092165898
105,6.886820276497696
106,6.871152073732719
107,6.865622119815668
108,6.865622119815668
109,6.877603686635944
110,6.886820276497696
111,6.892350230414746
112,6.895115207373272
113,6.902488479262672
114,6.905253456221198
115,6.902488479262672
116,6.896958525345622
117,6.890506912442396
118,6.886820276497696
119,6.890506912442396
120,6.8914285714285715
121,6.892350230414746
122,6.889585253456221
123,6.88221198156682
124,6.881290322580645
125,6.881290322580645
126,6.8831336405529955
127,6.884976958525345
128,6.893271889400921
129,6.904331797235023
